year,date,saros,type,ge_sun_alt,ge_lat,ge_lon,sunset_min_alt,sunset_max_dur_s,sunset_entry_lat,sunset_entry_lon,sunset_end_lat,sunset_end_lon,sunrise_min_alt,sunrise_max_dur_s,sunrise_entry_lat,sunrise_entry_lon,sunrise_end_lat,sunrise_end_lon
-656,-656-04-15,57,T,52.3,39.31,35.40,1.1,192.7,66.38,130.65,65.49,140.05,5.0,211.4,11.77,-1.03,9.93,-8.56
-654,-654-08-19,44,T,50.5,50.25,107.26,3.3,144.8,19.24,146.38,15.99,154.72,3.3,129.8,61.11,-8.65,61.11,-8.65
-653,-653-08-09,54,T,85.4,14.23,-168.49,3.0,174.5,-19.83,-122.29,-23.19,-114.17,3.8,174.7,18.83,135.04,16.54,127.40
-652,-652-07-28,64,T,32.5,-34.10,-44.35,1.8,34.0,-62.90,-6.00,-62.90,-6.00,2.1,42.9,-33.67,-75.67,-36.35,-83.27
-651,-651-12-12,41,T,54.7,-58.20,41.89,3.1,97.5,-37.50,118.20,-34.55,124.59,2.7,99.9,-36.12,-29.99,-32.44,-37.87
-650,-650-12-02,51,Tm,84.9,-16.09,171.43,4.5,54.5,-4.34,-135.88,-1.72,-129.29,2.0,51.4,5.20,122.15,9.19,112.81
-647,-647-04-06,38,T,46.1,44.80,35.83,4.4,183.7,62.03,122.31,62.03,122.31,2.5,201.5,27.29,-7.40,26.04,-17.27
-646,-646-03-27,48,T,87.7,-2.64,-179.82,4.3,86.1,15.32,-130.26,15.83,-121.72,5.3,79.2,-20.18,128.45,-20.48,121.46
-645,-645-09-08,63,T,48.4,47.87,-30.00,1.7,107.0,27.12,15.78,24.90,26.20,4.0,99.4,58.69,-119.08,58.19,-123.20
-641,-641-01-02,60,T,39.6,-73.79,-109.01,2.5,88.9,-51.76,-5.76,-49.13,-0.71,4.4,91.2,-46.39,172.15,-44.47,168.54
-639,-639-05-07,47,T,78.4,3.92,-162.49,5.0,159.9,15.25,-111.38,13.87,-104.65,3.5,158.0,-31.68,149.92,-34.07,142.79
-638,-638-04-26,57,T,57.0,39.68,-76.62,5.1,195.5,59.68,19.29,59.68,19.29,4.7,214.2,9.35,-115.31,6.91,-123.15
-636,-636-08-29,44,T,47.4,48.33,-12.10,3.7,141.3,19.29,23.91,16.65,31.93,3.2,126.2,67.43,-130.70,67.43,-130.70
-635,-635-08-19,54,T,88.1,13.73,72.19,5.4,157.9,-21.39,118.76,-23.40,124.23,4.4,159.2,24.21,14.87,22.46,7.23
-634,-634-08-09,64,T,37.8,-30.47,-159.78,3.0,10.4,-63.03,-117.89,-63.03,-117.89,2.1,17.3,-26.41,167.64,-28.89,158.94
-633,-633-12-23,41,T,54.4,-59.13,-85.22,4.8,102.9,-33.55,-16.42,-31.03,-11.40,4.2,102.9,-40.29,-166.34,-37.52,-172.14
-632,-632-12-12,51,T,84.9,-17.83,39.02,3.8,49.0,-0.53,90.73,2.56,97.61,3.0,46.4,0.59,-11.32,4.45,-19.82
-629,-629-04-17,38,T,40.7,53.84,-84.98,3.6,181.3,66.15,18.72,66.15,18.72,3.0,198.9,34.44,-128.44,32.49,-137.72
-628,-628-04-06,48,T,88.7,5.03,64.66,3.6,83.8,19.58,116.60,19.37,125.84,4.6,78.7,-15.23,15.92,-16.24,7.64
-627,-627-09-19,63,T,50.6,41.47,-157.69,1.6,106.4,23.05,-113.36,21.64,-102.74,3.1,97.2,57.52,121.32,57.28,116.39
-623,-623-01-12,60,T,40.6,-72.08,133.65,3.4,99.5,-47.20,-141.83,-45.06,-137.49,4.4,101.2,-50.00,41.04,-48.06,37.11
-621,-621-05-18,47,T,74.0,2.73,87.29,4.5,176.7,8.93,135.94,6.80,143.71,4.6,169.0,-32.34,39.52,-34.18,34.91
-620,-620-05-07,57,T,61.9,39.70,173.33,4.4,201.2,52.83,-96.46,51.99,-92.76,4.7,213.6,7.18,131.33,4.57,124.25
-618,-618-09-10,44,T,44.9,45.89,-135.32,3.7,139.3,19.69,-102.14,17.37,-93.37,2.4,121.2,72.46,107.05,72.46,107.05
-617,-617-08-30,54,Tm,89.5,12.27,-48.94,3.2,142.9,-22.41,-2.57,-24.85,5.90,2.5,141.1,28.45,-106.89,26.92,-116.39
-614,-614-01-03,41,T,54.0,-58.90,148.71,3.3,109.7,-29.75,-150.45,-26.25,-143.58,2.4,104.9,-44.03,56.70,-41.36,51.03
-614,-614-12-23,51,T,85.1,-18.79,-92.53,1.2,46.3,3.19,-42.95,7.87,-33.15,4.8,41.5,-3.80,-144.90,-0.93,-151.17
-612,-612-06-06,66,T,13.0,-54.82,-24.37,2.0,140.6,-61.15,-0.23,-61.15,-0.23,1.1,139.6,-65.34,-47.34,-65.34,-47.34
-611,-611-04-28,38,T,34.2,63.55,152.82,3.4,177.5,69.65,-80.31,69.65,-80.31,3.8,191.5,42.71,108.79,40.53,101.33
-610,-610-04-17,48,T,84.8,12.87,-49.15,2.4,78.6,23.25,5.90,22.15,16.24,4.9,73.9,-9.39,-96.63,-10.94,-104.40
-609,-609-09-30,63,T,52.2,35.58,72.55,1.6,105.5,20.10,116.08,19.56,126.74,2.3,98.6,55.59,2.57,55.89,-6.30
-606,-606-02-03,50,T,86.8,-21.68,-137.25,4.6,18.6,1.70,-88.35,4.65,-80.81,5.2,22.6,-15.71,166.29,-13.59,159.87
-605,-605-01-23,60,T,42.0,-68.44,12.92,3.0,112.9,-42.94,82.38,-40.21,88.43,1.5,110.6,-52.56,-88.95,-49.74,-95.49
-603,-603-05-28,47,T,69.4,0.65,-23.17,1.3,187.2,1.63,24.25,-1.76,34.05,5.0,181.4,-32.16,-69.86,-34.08,-74.05
-602,-602-05-18,57,T,66.5,39.31,63.77,2.8,204.8,45.59,147.93,43.58,154.61,5.2,214.8,6.16,19.39,3.23,12.53
-600,-600-09-20,44,T,42.7,43.25,98.23,3.7,136.1,19.99,130.13,18.37,138.81,,,,,,
-599,-599-09-10,54,T,87.6,9.95,-172.46,3.9,127.3,-23.33,-125.58,-25.08,-117.50,3.9,125.3,31.60,131.01,30.95,122.21
-596,-596-01-14,41,T,53.2,-57.73,23.74,4.4,117.7,-26.35,77.25,-23.32,83.23,2.3,112.0,-49.23,-76.17,-46.49,-82.38
-595,-595-01-03,51,T,85.4,-19.06,137.35,5.3,44.1,7.32,-174.49,10.33,-168.48,1.9,40.1,-8.72,83.81,-4.61,74.44
-594,-594-06-18,66,T,26.2,-40.56,-141.18,2.4,153.0,-53.05,-107.01,-54.44,-104.50,3.7,157.4,-51.76,-174.46,-52.77,-176.33
-593,-593-05-09,38,T,25.9,73.92,22.29,,,,,,,1.7,180.3,52.22,-18.06,49.41,-25.85
-592,-592-04-28,48,T,80.6,20.84,-160.91,1.0,71.3,26.35,-102.34,24.18,-90.75,4.0,66.4,-2.76,151.40,-4.92,143.36
-591,-591-10-10,63,T,53.4,30.26,-59.16,5.0,104.7,18.27,-15.91,18.43,-8.80,4.6,96.2,53.00,-123.16,53.43,-126.71
-588,-588-02-14,50,T,88.5,-16.84,99.68,4.2,41.1,7.12,147.65,9.79,155.67,5.5,45.3,-16.72,44.03,-15.07,37.57
-587,-587-02-03,60,T,43.9,-63.34,-110.72,3.8,128.6,-38.51,-51.94,-35.82,-45.30,2.9,120.9,-54.45,144.52,-53.14,140.85
-585,-585-06-09,47,T,64.7,-2.36,-134.22,3.4,198.7,-5.84,-89.14,-8.95,-81.20,2.8,192.9,-31.68,-179.50,-35.04,173.57
-584,-584-05-28,57,T,71.1,38.16,-45.02,2.7,208.3,38.28,31.71,35.49,39.55,2.1,212.1,5.23,-92.63,1.21,-101.64
-582,-582-10-01,44,T,41.0,40.56,-31.11,3.8,133.1,20.49,0.13,19.60,8.73,1.8,113.3,78.16,-120.87,78.16,-120.87
-581,-581-09-21,54,T,86.0,7.01,61.99,4.1,111.1,-23.87,109.95,-24.99,118.02,4.6,106.2,33.46,6.10,33.49,-0.91
-578,-578-01-25,41,T,52.0,-55.78,-100.90,4.9,128.2,-23.93,-54.42,-20.74,-47.88,4.4,118.6,-54.26,151.80,-53.07,148.71
-577,-577-01-14,51,T,86.0,-18.62,8.50,4.2,42.6,11.47,55.55,14.75,62.28,4.8,38.5,-13.25,-46.82,-10.66,-53.29
-576,-576-06-28,66,T,34.6,-31.42,103.91,3.1,157.6,-49.53,142.29,-50.94,144.78,3.3,164.8,-41.12,67.19,-42.97,63.36
-575,-575-05-19,38,T,13.3,79.32,-160.25,,,,,,,1.9,166.4,63.86,-158.20,62.08,-161.34
-574,-574-05-09,48,T,76.2,28.74,88.98,3.2,60.5,28.57,151.87,26.43,160.18,2.4,58.2,4.78,40.66,1.52,30.75
-573,-573-10-22,63,T,54.2,25.54,167.60,2.0,105.0,17.54,-149.50,18.75,-139.11,3.1,97.5,49.44,110.69,50.81,103.82
-570,-570-02-24,50,T,89.4,-11.16,-22.18,2.5,63.3,12.54,26.03,15.02,35.58,5.4,67.9,-16.51,-76.43,-15.33,-83.05
-569,-569-02-14,60,T,46.1,-57.36,124.08,2.0,144.2,-33.48,176.56,-30.39,-174.20,1.1,137.0,-56.68,25.01,-54.25,16.17
-567,-567-06-19,47,T,60.0,-6.23,113.47,3.0,202.7,-14.19,157.80,-17.27,164.90,4.0,197.7,-32.09,67.94,-34.30,63.57
-566,-566-06-09,57,T,75.6,36.20,-154.17,0.6,209.4,30.69,-84.32,26.44,-73.85,5.2,209.7,5.02,155.68,2.10,149.71
-564,-564-10-12,44,T,39.7,37.90,-163.07,3.0,130.5,21.16,-131.83,21.05,-122.69,,,,,,
-563,-563-10-01,54,T,84.8,3.64,-65.49,2.7,97.1,-23.82,-16.98,-24.38,-6.51,2.3,91.4,33.90,-118.16,34.73,-128.68
-560,-560-02-05,41,T,50.3,-53.48,135.40,3.5,138.6,-22.00,176.71,-18.42,-175.08,3.3,126.5,-59.65,22.32,-58.27,18.10
-559,-559-01-25,51,T,87.0,-17.70,-118.14,2.8,42.3,15.18,-71.84,18.71,-63.97,4.2,38.3,-17.86,-174.87,-15.38,178.01
-558,-558-07-09,66,T,41.3,-24.67,-10.86,4.6,155.3,-48.70,31.54,-48.70,31.54,4.3,170.4,-31.25,-48.57,-33.29,-53.22
-556,-556-05-19,48,T,71.5,36.57,-18.95,3.9,49.4,30.50,46.93,28.02,54.48,4.7,46.0,12.57,-70.50,9.76,-77.71
-555,-555-11-01,63,T,54.7,21.41,33.27,2.0,105.9,17.77,76.03,19.82,86.35,4.9,96.4,45.83,-20.35,46.63,-23.16
-552,-552-03-07,50,Tm,86.9,-4.80,-142.83,2.2,85.7,17.69,-93.71,19.57,-83.51,5.4,92.4,-15.13,165.86,-14.40,158.09
-551,-551-02-24,60,T,48.9,-50.66,-0.90,2.4,161.9,-28.44,46.97,-25.75,56.90,1.4,151.5,-56.93,-92.43,-55.16,-101.80
-549,-549-06-30,47,T,55.2,-10.94,-0.29,3.7,208.2,-22.23,42.23,-25.28,48.86,1.0,204.6,-31.90,-44.30,-35.86,-52.31
-548,-548-06-19,57,T,80.0,33.31,96.22,2.5,206.4,22.69,160.23,19.09,168.49,4.9,205.7,5.13,44.13,2.04,37.92
-547,-547-06-09,67,T,18.0,76.36,118.54,,,,,,,2.9,69.6,56.04,118.42,53.73,115.12
-546,-546-10-23,44,T,38.9,35.33,62.70,4.4,128.0,22.06,94.46,22.54,101.76,0.4,105.7,75.07,3.04,75.07,3.04
-545,-545-10-13,54,T,83.9,-0.00,165.16,5.1,80.7,-23.36,-144.27,-23.21,-136.93,5.3,74.8,33.12,114.60,34.23,108.21
-542,-542-02-15,41,T,48.1,-51.03,12.21,2.2,148.0,-20.65,50.16,-17.31,59.28,3.3,131.4,-64.25,-108.40,-64.25,-108.40
-541,-541-02-05,51,T,88.3,-16.27,116.79,4.2,43.6,18.06,162.07,20.96,169.18,4.7,39.2,-22.38,59.53,-20.38,52.43
-540,-540-07-20,66,T,46.8,-19.80,-126.54,2.2,154.0,-48.19,-82.37,-50.08,-78.71,4.1,171.0,-22.75,-165.33,-25.08,-171.29
-538,-538-05-31,48,T,66.6,44.02,-125.37,3.8,36.0,31.75,-57.07,28.86,-49.73,2.9,32.0,20.67,177.93,17.11,169.59
-537,-537-11-12,63,T,54.9,17.98,-102.13,3.2,106.3,19.15,-58.85,21.47,-50.53,1.9,98.9,41.51,-152.16,43.82,-158.91
-534,-534-03-18,50,T,84.1,2.10,97.79,2.1,107.0,22.54,148.75,23.70,159.50,5.4,113.6,-12.34,48.27,-12.26,40.53
-533,-533-03-08,60,T,51.9,-43.55,-125.27,0.6,177.5,-23.07,-79.25,-20.90,-67.61,1.2,166.2,-55.70,152.06,-54.61,142.09
-531,-531-07-11,47,T,50.3,-16.37,-116.05,1.2,204.3,-31.29,-72.97,-34.83,-65.38,4.7,205.8,-32.60,-159.39,-34.39,-163.13
-530,-530-06-30,57,T,84.1,29.64,-14.96,2.5,201.1,14.67,44.13,11.03,52.15,3.5,199.4,5.36,-68.68,1.94,-75.73
-529,-529-06-20,67,T,28.5,80.11,59.70,2.6,54.7,62.34,-120.30,62.34,-120.30,3.1,58.4,50.84,20.97,48.15,16.47
-528,-528-11-02,44,T,38.4,33.02,-72.93,4.3,127.5,23.34,-40.82,24.44,-33.46,0.8,105.3,70.90,-123.66,70.90,-123.66
-527,-527-10-23,54,T,83.4,-3.71,34.37,4.8,66.1,-22.21,86.53,-21.44,93.88,4.1,59.4,31.24,-14.58,32.93,-21.52
-524,-524-02-27,41,T,45.1,-48.93,-108.94,4.1,159.5,-20.94,-74.31,-18.50,-66.65,2.9,140.6,-70.26,127.92,-70.26,127.92
-523,-523-02-15,51,T,90.0,-14.59,-5.78,2.9,44.2,20.43,39.71,23.23,48.03,3.3,39.4,-26.55,-63.75,-24.74,-72.17
-522,-522-07-31,66,T,51.4,-16.54,116.57,1.5,149.0,-48.94,163.33,-51.08,167.98,2.3,168.1,-15.39,76.64,-18.23,68.26
-520,-520-06-10,48,T,61.5,51.05,130.57,1.0,20.2,32.41,-159.56,28.35,-150.42,3.2,16.0,28.89,65.75,25.62,58.61
-519,-519-11-23,63,T,55.0,15.21,121.98,2.1,109.1,21.24,165.13,24.47,174.28,3.1,102.6,36.92,74.41,39.05,69.16
-516,-516-03-28,50,T,80.8,9.45,-20.08,1.0,123.4,27.14,35.14,27.37,46.01,4.4,131.8,-8.39,-68.48,-8.93,-76.71
-515,-515-03-18,60,T,55.4,-36.08,111.79,3.7,194.2,-18.00,156.33,-16.88,165.39,4.8,179.3,-52.89,37.45,-52.81,33.91
-513,-513-07-22,47,T,45.5,-22.45,126.17,4.0,200.8,-39.84,169.07,-41.79,173.25,2.8,205.6,-33.50,84.48,-36.15,78.34
-512,-512-07-11,57,Tm,88.0,25.23,-127.71,2.9,193.5,6.83,-72.78,3.40,-65.22,5.2,193.3,6.04,178.51,3.19,172.35
-511,-511-06-30,67,T,36.1,76.98,-9.18,2.5,43.6,54.87,110.38,53.31,113.22,3.4,44.7,48.44,-81.10,45.66,-86.13
-510,-510-11-14,44,T,38.2,30.97,150.17,2.2,126.4,25.06,-176.75,27.26,-167.80,2.9,108.9,64.99,106.32,64.99,106.32
-509,-509-11-03,54,T,83.1,-7.30,-97.57,4.8,52.7,-20.39,-44.18,-19.05,-37.02,3.2,45.4,28.35,-145.30,30.63,-152.55
-506,-506-03-09,41,T,41.6,-47.26,130.92,1.7,170.5,-22.37,162.81,-20.03,173.03,,,,,,
-505,-505-02-27,51,T,87.9,-12.73,-126.26,3.7,45.4,21.63,-80.71,23.76,-72.87,1.7,39.6,-30.43,175.72,-28.93,165.39
-504,-504-08-10,66,T,55.3,-14.77,-2.13,4.4,146.2,-49.34,45.57,-50.61,48.57,4.5,163.5,-9.07,-42.79,-10.94,-49.84
-501,-501-12-04,63,T,55.0,13.10,-13.98,2.1,111.6,24.34,29.78,27.70,37.81,2.4,110.1,31.76,-59.00,34.85,-65.93
-498,-498-04-09,50,T,77.3,17.09,-136.83,2.3,140.5,31.02,-78.13,30.50,-68.20,3.3,149.9,-3.27,176.29,-4.69,166.43
-497,-497-03-29,60,T,59.1,-28.38,-9.62,2.2,207.8,-13.06,35.09,-12.70,45.47,3.8,195.0,-48.58,-74.66,-48.95,-81.23
-495,-495-08-01,47,T,40.7,-28.96,5.64,3.9,191.2,-48.85,50.19,-50.02,52.83,4.5,202.1,-35.04,-34.19,-36.85,-39.11
-494,-494-07-22,57,T,88.3,20.20,117.63,4.8,185.2,-0.59,169.00,-3.43,175.42,2.2,184.6,6.45,64.22,2.57,54.93
-493,-493-07-11,67,T,42.2,71.04,-100.88,4.3,31.0,47.53,-13.25,45.62,-9.46,1.8,28.1,46.98,174.17,43.55,167.29
-492,-492-11-24,44,T,38.1,29.41,12.75,4.1,127.4,27.32,46.55,29.37,53.15,1.0,106.1,62.05,-32.63,62.05,-32.63
-491,-491-11-14,54,T,82.9,-10.48,130.14,2.9,41.9,-17.98,-176.39,-15.49,-167.07,4.6,34.4,24.49,83.66,26.80,77.77
-488,-488-03-19,41,T,36.9,-46.57,13.22,3.9,181.8,-25.52,42.12,-24.05,50.32,,,,,,
-487,-487-03-09,51,T,85.3,-10.93,115.76,5.0,46.5,21.62,161.44,23.08,168.54,5.1,39.4,-34.01,58.30,-33.65,51.79
-486,-486-08-22,66,T,58.7,-14.23,-122.48,2.4,137.2,-51.15,-70.28,-52.66,-65.59,4.9,156.5,-3.86,-163.96,-5.20,-170.96
-483,-483-12-15,63,T,55.2,11.58,-149.76,4.2,116.1,27.81,-105.89,30.36,-100.46,5.2,118.4,26.68,166.78,28.94,161.94
-480,-480-04-19,50,T,73.4,24.96,107.53,4.0,151.9,34.25,171.60,33.34,178.71,4.6,161.2,2.55,59.87,0.83,52.11
-479,-479-04-09,60,T,63.0,-20.56,-129.60,2.8,219.9,-8.60,-84.51,-9.04,-74.55,1.6,207.7,-42.94,172.35,-44.24,162.11
-477,-477-08-12,47,T,36.0,-35.80,-117.78,1.2,179.6,-57.51,-71.17,-59.51,-66.07,4.2,192.5,-37.56,-156.35,-39.01,-161.31
-476,-476-08-01,57,T,84.9,14.74,0.63,4.6,172.5,-7.90,50.10,-10.62,56.75,4.0,173.1,6.65,-51.82,3.71,-59.95
-475,-475-07-22,67,T,47.3,64.33,156.21,3.8,14.4,39.74,-133.00,37.25,-127.61,3.1,9.0,46.10,67.28,43.95,62.42
-474,-474-12-06,44,T,38.0,28.36,-125.16,3.9,127.7,30.35,-89.95,32.59,-84.10,4.4,115.2,55.31,-165.93,55.31,-165.93
-473,-473-11-25,54,T,82.8,-13.19,-2.74,5.5,31.2,-14.81,51.20,-12.74,57.46,1.0,24.9,20.05,-48.86,24.16,-58.44
-471,-471-05-09,69,T,14.6,67.29,-92.62,,,,,,,1.1,114.5,53.83,-95.78,49.64,-103.54
-470,-470-03-31,41,T,31.2,-47.07,-102.87,1.7,191.8,-30.31,-77.26,-29.37,-66.84,,,,,,
-469,-469-03-20,51,T,82.3,-9.24,-0.21,2.4,46.8,20.48,45.61,21.66,55.83,3.6,37.9,-37.08,-56.91,-37.20,-64.77
-468,-468-09-01,66,T,61.4,-14.95,114.73,1.6,129.5,-52.46,171.32,-53.87,177.30,2.9,149.5,0.17,73.17,-0.99,63.60
-465,-465-12-26,63,T,55.5,10.66,75.07,3.3,123.0,31.49,118.78,34.55,124.88,1.1,126.2,22.10,31.82,26.08,23.13
-462,-462-04-30,50,T,69.1,32.92,-6.84,3.2,161.7,36.81,62.33,35.23,69.99,1.5,172.1,9.40,-55.41,6.35,-66.25
-461,-461-04-20,60,T,67.2,-12.76,112.00,4.4,226.8,-4.74,158.67,-5.71,166.59,2.6,216.0,-36.49,58.24,-38.22,49.80
-459,-459-08-23,47,T,31.4,-42.84,115.90,2.0,163.4,-66.70,167.74,-66.70,167.74,1.6,183.5,-40.51,80.17,-42.49,70.85
-458,-458-08-13,57,T,81.8,8.98,-118.48,4.6,157.9,-14.71,-69.86,-17.20,-62.96,5.0,159.1,6.44,-169.69,4.21,-177.31
-456,-456-12-16,44,T,37.8,28.16,97.73,2.5,127.9,34.45,134.79,37.01,140.58,4.3,118.7,51.54,56.63,51.54,56.63
-455,-455-12-06,54,T,82.8,-15.16,-135.13,1.4,23.1,-11.16,-81.73,-7.25,-71.83,1.3,16.7,15.60,178.04,19.78,169.07
-453,-453-05-20,69,T,27.1,69.42,-175.49,,,,,,,2.5,127.2,44.47,162.82,40.74,155.41
-452,-452-04-10,41,T,23.3,-49.72,145.03,3.4,199.8,-37.94,165.21,-37.48,173.39,,,,,,
-451,-451-03-31,51,T,78.9,-7.94,-113.75,5.1,46.4,18.06,-68.33,18.49,-60.35,5.4,35.2,-39.71,-169.32,-40.21,-174.27
-450,-450-09-12,66,T,63.6,-16.65,-10.00,5.3,126.0,-52.67,48.36,-53.30,51.76,3.3,141.2,2.96,-51.58,2.60,-61.05
-447,-447-01-16,53,T,82.8,-29.02,172.22,2.2,18.0,2.17,-140.13,6.38,-131.25,4.1,21.8,-24.78,109.27,-21.94,102.02
-446,-446-01-05,63,T,56.0,10.25,-59.10,3.5,128.0,35.92,-14.24,38.32,-9.52,4.5,136.5,17.31,-101.69,19.92,-107.78
-444,-444-05-10,50,T,64.6,40.89,-119.96,4.7,170.0,38.95,-46.70,37.16,-40.24,0.6,178.4,16.79,-171.31,12.85,177.11
-443,-443-04-30,60,T,71.4,-5.10,-4.98,4.4,231.4,-1.53,42.97,-3.13,50.88,1.9,223.4,-29.05,-54.93,-31.77,-64.72
-441,-441-09-03,47,T,27.0,-49.86,-13.84,,,,,,,3.2,169.8,-44.35,-47.21,-45.23,-54.89
-440,-440-08-23,57,T,79.1,3.05,120.16,3.5,140.3,-21.01,169.36,-23.37,177.38,4.8,141.7,5.73,70.04,4.04,62.23
-438,-438-12-27,44,T,37.4,28.69,-39.15,3.5,130.6,38.88,-0.86,40.73,3.02,3.2,126.0,47.37,-79.32,48.78,-81.91
-435,-435-05-31,69,T,35.6,69.33,94.47,3.0,122.6,64.55,-106.88,64.55,-106.88,3.1,136.5,39.58,56.41,36.03,49.55
-434,-434-04-21,41,T,10.0,-56.48,40.82,1.4,201.5,-51.85,47.83,-51.27,57.14,,,,,,
-433,-433-04-11,51,T,75.1,-7.18,134.94,5.3,43.4,14.48,-179.83,14.29,-172.27,4.9,31.7,-41.77,81.38,-42.69,76.12
-432,-432-09-23,66,T,65.4,-19.21,-136.98,1.9,119.5,-53.04,-73.80,-53.87,-64.13,2.5,132.9,4.50,-178.51,4.90,171.25
-429,-429-01-27,53,T,81.8,-27.64,46.81,4.7,36.5,5.80,93.14,8.65,99.49,4.4,39.3,-29.12,-19.04,-27.06,-25.18
-428,-428-01-17,63,T,56.8,10.25,168.37,2.1,136.0,39.84,-146.04,42.78,-139.98,2.1,146.9,12.79,125.93,16.16,117.20
-426,-426-05-22,50,T,59.9,48.72,128.22,4.5,174.3,40.36,-154.33,38.16,-148.04,2.7,180.4,24.43,71.55,20.94,62.83
-425,-425-05-12,60,T,75.7,2.35,-120.29,5.5,229.7,0.84,-70.22,-0.87,-64.01,5.5,223.2,-21.53,-169.46,-23.42,-174.83
-423,-423-09-14,47,T,22.8,-56.69,-147.32,,,,,,,3.2,154.5,-48.76,-178.13,-48.92,174.40
-422,-422-09-03,57,T,76.7,-2.98,-2.99,3.6,122.1,-26.44,47.49,-28.32,55.84,1.3,123.5,4.61,-51.61,2.96,-63.08
-419,-419-01-07,44,T,36.6,30.25,-174.71,3.1,135.7,43.66,-135.85,45.77,-131.56,1.9,134.1,44.15,145.98,46.72,140.79
-417,-417-06-11,69,T,42.7,67.43,1.22,4.3,131.2,55.92,126.36,55.92,126.36,4.0,143.3,36.46,-50.99,33.37,-56.85
-415,-415-04-21,51,T,70.9,-7.13,25.48,5.2,38.3,9.73,70.14,8.97,77.45,5.3,24.8,-43.64,-27.34,-44.33,-30.15
-414,-414-10-04,66,T,66.7,-22.41,94.27,3.9,110.4,-52.74,164.79,-52.78,169.24,3.2,125.4,4.79,53.15,6.01,43.45
-411,-411-02-06,53,T,80.4,-25.81,-77.33,5.4,56.5,8.44,-32.54,10.88,-26.47,4.0,58.4,-33.67,-144.36,-31.82,-151.23
-410,-410-01-27,63,T,58.0,10.67,37.44,5.2,144.1,43.49,84.27,44.63,86.73,4.3,157.3,8.46,-4.82,10.79,-12.11
-408,-408-06-01,50,T,54.9,56.26,18.04,4.1,175.6,41.28,98.27,38.72,104.42,2.2,178.9,32.21,-47.01,28.68,-55.04
-407,-407-05-22,60,T,80.1,9.39,125.47,4.9,225.4,2.52,177.08,0.27,-176.41,2.5,220.5,-13.55,76.31,-16.77,68.08
-406,-406-05-11,70,T,17.5,-54.13,-88.46,3.0,88.7,-54.41,-60.61,-55.32,-57.25,,,,,,
-405,-405-09-25,47,T,19.0,-62.94,74.74,,,,,,,1.7,138.3,-53.26,46.78,-52.78,37.87
-404,-404-09-14,57,T,74.7,-8.91,-128.34,5.2,101.4,-31.02,-74.78,-31.95,-68.57,2.1,103.6,3.06,-175.84,2.41,173.36
-401,-401-01-18,44,T,35.4,32.82,50.65,0.8,140.1,49.23,90.78,52.44,97.41,3.5,141.6,42.17,11.85,43.89,7.85
-399,-399-06-21,69,T,48.7,64.10,-97.49,1.4,141.1,48.17,2.38,45.05,8.82,3.3,149.5,34.92,-159.75,31.47,-166.41
-397,-397-05-02,51,T,66.2,-7.95,-82.47,3.9,31.9,4.01,-39.52,2.43,-30.84,1.5,18.0,-44.53,-132.44,-46.91,-140.29
-396,-396-10-14,66,T,67.6,-26.08,-36.32,3.8,104.7,-51.39,39.30,-51.08,43.63,4.3,119.4,3.81,-77.08,5.72,-85.87
-393,-393-02-18,53,T,78.7,-23.79,160.43,5.2,76.8,10.33,-155.43,12.47,-149.06,5.2,76.9,-37.87,92.15,-36.93,87.29
-392,-392-02-07,63,T,59.6,11.39,-91.31,4.9,152.6,46.64,-42.41,47.77,-39.58,4.0,166.1,4.48,-134.00,6.40,-141.61
-390,-390-06-12,50,T,49.5,63.36,-89.34,4.3,173.0,41.49,-7.92,39.55,-3.82,4.4,177.5,40.67,-166.04,38.08,-171.45
-389,-389-06-02,60,T,84.5,15.92,12.43,4.6,218.2,3.57,65.16,0.90,71.77,2.1,217.3,-4.99,-37.21,-9.04,-46.60
-388,-388-05-22,70,T,28.2,-41.82,153.65,3.3,83.2,-45.79,-172.25,-47.58,-167.21,1.8,69.4,-61.63,111.60,-61.63,111.60
-387,-387-10-05,47,T,15.3,-68.47,-68.58,,,,,,,2.2,124.5,-58.05,-90.69,-56.82,-98.48
-386,-386-09-25,57,T,73.1,-14.73,104.75,5.0,81.9,-34.31,161.52,-34.77,168.07,1.4,83.2,1.06,57.91,1.29,46.55
-383,-383-01-28,44,T,33.4,36.63,-82.36,3.3,139.1,56.83,-37.83,56.83,-37.83,3.4,150.1,41.30,-119.67,43.22,-125.09
-381,-381-07-03,69,T,54.0,59.52,159.11,4.8,148.0,40.05,-118.49,38.14,-114.52,2.2,153.7,34.12,90.54,30.22,82.64
-378,-378-10-26,66,T,68.2,-29.99,-168.14,3.6,103.0,-49.53,-91.09,-48.51,-84.06,1.5,112.7,2.01,150.25,4.99,139.38
-375,-375-02-28,53,T,76.5,-21.65,39.59,3.0,97.9,11.08,82.97,13.38,92.00,4.9,96.2,-41.87,-28.08,-41.24,-33.50
-374,-374-02-18,63,T,61.5,12.43,141.96,1.6,157.2,49.74,-164.14,51.37,-158.56,1.9,175.9,0.65,99.53,2.54,89.21
-372,-372-06-23,50,T,43.9,69.51,167.33,1.7,172.1,42.52,-116.89,39.00,-109.96,2.5,171.1,48.35,70.73,45.74,65.53
